Country_Region,Lat,Long_,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
US,40.17626377,-97.59504381,382,3,0,379,7635.418749,0.785340314
US,41.91358968,-100.5556632,46,0,0,46,6371.191136,0
US,42.15725356,-96.54157099,706,9,0,697,9772.978959,1.274787535
US,,,1257,5,0,1252,,0.397772474
US,41.56730777,-98.98197724,249,3,0,246,5988.455988,1.204819277
US,41.52815707,-96.22019892,1638,17,0,1621,7901.973081,1.037851038
US,42.20934475,-97.11926964,883,6,0,877,9408.630794,0.679501699
US,40.17642643,-98.50019851,273,3,0,270,7829.079438,1.098901099
US,41.91482725,-98.52798941,28,0,0,28,3575.989783,0
US,40.87272618,-97.59710186,1249,7,0,1242,9130.784414,0.560448359
US,39.15509045,-119.7480219,5016,57,0,4959,8970.598755,1.136363636
US,39.58105744,-118.3394607,1381,39,0,1342,5544.180818,2.82404055
US,36.21458855,-115.0130241,171850,2384,0,169466,7581.455984,1.387256328
US,38.912862,-119.6171333,1974,16,0,1958,4036.397096,0.810536981
US,41.14531606,-115.3577619,3896,34,0,3862,7381.863655,0.872689938
US,37.78436681,-117.6319999,32,0,0,32,3665.521191,0
US,39.98100864,-116.2683204,30,0,0,30,1478.560867,0
US,41.40692186,-118.1109427,813,10,0,803,4830.372527,1.2300123
US,39.9332233,-117.0397075,388,4,0,384,7013.73825,1.030927835
US,37.64268459,-114.8790388,277,1,0,276,5344.395138,0.36101083
US,39.01777974,-119.1870479,2163,44,0,2119,3761.085029,2.034211743
US,38.53841696,-118.4344506,199,4,0,195,4417.314095,2.010050251
US,38.04264256,-116.4722702,1994,46,0,1948,4286.05206,2.306920762
US,40.44003782,-118.4005641,832,10,0,822,12371.74721,1.201923077
US,39.44875482,-119.5250207,66,2,0,64,1600.776134,3.03030303
US,,,0,0,0,0,,
US,40.66562265,-119.6631594,35756,489,0,35267,7583.151474,1.36760264
US,39.44157041,-114.899966,379,3,0,376,3956.158664,0.791556728
US,43.51637314,-71.41684235,1934,47,0,1887,3154.821134,2.430196484
US,43.87498583,-71.20430216,905,4,0,901,1850.337354,0.44198895
US,42.92015988,-72.25311043,1263,7,0,1256,1659.985542,0.554235946
US,44.69063265,-71.30633239,662,15,0,647,2097.392517,2.265861027
US,43.93779815,-71.82057197,1127,9,0,1118,1253.810382,0.798580302
US,42.91537785,-71.7200253,17624,435,0,17189,4226.125532,2.468225148
US,43.29662971,-71.6811573,4793,64,0,4729,3165.974199,1.335280618
US,42.98499744,-71.12883377,10918,141,0,10777,3524.561851,1.29144532
US,43.291833,-71.02336013,3489,31,0,3458,2670.841212,0.888506735
US,43.36094111,-72.22203125,430,6,0,424,996.6161405,1.395348837
US,,,2787,0,0,2787,,0
US,39.47538693,-74.65848483,15351,370,0,14981,5822.05029,2.410266432
US,40.96010917,-74.07164325,52473,2330,0,50143,5628.93021,4.440378862
US,39.87681124,-74.66927768,23630,627,0,23003,5305.951063,2.653406686
US,39.80343818,-74.96388753,31632,827,0,30805,6245.569835,2.614441072
US,39.15008829,-74.80170244,4683,137,0,4546,5088.060496,2.925475123
US,39.37199394,-75.10712559,9432,229,0,9203,6307.890883,2.427905004
US,40.78681335,-74.24657979,51576,2399,0,49177,6455.270816,4.651388243
US,39.71581067,-75.13995546,16157,397,0,15760,5540.125362,2.45713932
US,40.73766234,-74.07515667,48010,1707,0,46303,7140.190752,3.555509269
US,40.56335249,-74.91284156,4173,139,0,4034,3355.283788,3.330936976
US,40.28047017,-74.70479631,19893,725,0,19168,5414.09248,3.644498065
US,40.43629879,-74.41426991,48256,1683,0,46573,5848.772577,3.487649204
US,40.26549699,-74.22240686,35247,1049,0,34198,5696.070589,2.976139813
US,40.86095313,-74.5455371,23738,965,0,22773,4826.317234,4.065211897
US,39.8895449,-74.28089251,36513,1381,0,35132,6013.478572,3.782214554
US,41.03238628,-74.29954144,43267,1460,0,41807,8621.912775,3.374396191
US,39.58719656,-75.3469663,3121,112,0,3009,5002.805161,3.5885934
US,40.56465737,-74.61683016,15429,666,0,14763,4690.606626,4.316546763
US,41.13891592,-74.69118243,5122,215,0,4907,3645.862992,4.197579071
US,,,1075,0,0,1075,,0
US,40.65835409,-74.30680092,41887,1559,0,40328,7529.015478,3.721918495
US,40.85951833,-74.99556527,4378,183,0,4195,4158.948198,4.179990863
US,35.05163625,-106.6703554,41121,573,0,40548,6055.032903,1.393448603
US,33.91514144,-108.4046587,58,3,0,55,1644.457046,5.172413793
US,33.36406072,-104.4665365,7027,92,0,6935,10875.18378,1.309235805
US,34.91131525,-107.998876,2278,75,0,2203,8539.831303,3.292361721
US,36.60569702,-104.6472674,524,23,0,501,4388.242191,4.389312977
US,34.57421077,-103.3468876,4097,46,0,4051,8369.081178,1.122772761
US,34.34274529,-104.4117842,97,0,0,97,5549.199085,0
US,32.35275771,-106.8329387,17636,280,0,17356,8082.678338,1.587661601
US,32.47167456,-104.3053527,4586,73,0,4513,7844.680123,1.591801134
US,32.73911281,-108.3827845,921,15,0,906,3411.363805,1.628664495
US,34.86319296,-104.790669,279,5,0,274,6488.372093,1.792114695
US,35.85751555,-103.8220938,8,0,0,8,1280,0
US,31.91383467,-108.7151824,242,8,0,234,5764.649833,3.305785124
US,32.79215361,-103.4123733,6751,90,0,6661,9499.085409,1.333135832
US,33.74526079,-105.4586166,1043,10,0,1033,5329.041488,0.958772771
US,35.86631386,-106.3134985,286,0,0,286,1476.586298,0
US,32.18179341,-107.7508826,2370,43,0,2327,9996.203973,1.814345992
US,35.5800772,-108.262245,9881,344,0,9537,13845.33468,3.481429005
US,36.01095101,-104.9497716,123,3,0,120,2720.637027,2.43902439
US,32.61348406,-105.7417604,2167,38,0,2129,3210.846051,1.753576373
US,35.10403332,-103.5481727,332,7,0,325,4022.779595,2.108433735
US,36.51072137,-106.6931674,2314,42,0,2272,5945.376532,1.815038894
US,34.02097406,-103.4799493,1527,28,0,1499,8254.054054,1.833660773
US,36.50838318,-108.320437,10308,297,0,10011,8315.719841,2.881257276
US,35.48014807,-104.8163562,861,4,0,857,3156.505481,0.464576074
US,35.68862401,-106.8687803,8269,133,0,8136,5634.829776,1.608416979
US,35.50708973,-105.9774716,7414,75,0,7339,4930.898256,1.011599676
US,33.13028233,-107.1925893,536,35,0,501,4967.102215,6.529850746
US,34.00715494,-106.9298354,959,42,0,917,5764.260383,4.379562044
US,36.58006022,-105.6310198,1154,41,0,1113,3526.571525,3.552859619
US,34.64048375,-105.8508949,485,4,0,481,3136.925167,0.824742268
US,,,3368,0,0,3368,,0
US,36.48126404,-103.4709624,192,7,0,185,4730.22912,3.645833333
US,34.71669834,-106.8103733,4928,66,0,4862,6426.037972,1.339285714
US,42.60060306,-73.97723916,11917,205,0,11712,3900.74172,1.720231602
US,42.25748406,-78.02750466,1876,73,0,1803,4070.208934,3.891257996
US,40.85209301,-73.86282755,86505,5140,0,81365,6099.603231,5.941853072
US,42.15903158,-75.81326086,8301,206,0,8095,4357.754819,2.481628719
US,42.24778241,-78.67923096,2585,44,0,2541,3396.087602,1.70212766
US,42.91261714,-76.55731592,2997,23,0,2974,3913.75888,0.767434101
US,42.2276921,-79.36691763,3625,21,0,3604,2856.512454,0.579310345
US,42.13891056,-76.7638805,4585,96,0,4489,5493.91296,2.093784079
US,42.49430041,-75.60887553,1250,21,0,1229,2647.912386,1.68
US,44.74530905,-73.67875352,1158,8,0,1150,1438.777412,0.690846287
US,42.24819348,-73.63089095,1678,60,0,1618,2822.017793,3.57568534
US,42.59509207,-76.07048931,2107,35,0,2072,4428.238162,1.661129568
US,42.19837623,-74.96709306,726,11,0,715,1644.952985,1.515151515
US,41.7648606,-73.74356679,12379,237,0,12142,4207.424427,1.914532676
US,42.76249024,-78.73063652,41988,1209,0,40779,4570.361227,2.879394113
US,44.11630765,-73.77297842,608,16,0,592,1648.366545,2.631578947
US,44.59040891,-74.29926032,781,9,0,772,1561.313022,1.152368758
US,43.11363907,-74.41798804,1317,36,0,1281,2467.077534,2.733485194
US,43.0022601,-78.19135193,2767,53,0,2714,4830.656425,1.915431876
US,42.275797,-74.12384884,1383,23,0,1360,2930.829872,1.663051338
US,43.66146647,-74.49721957,112,1,0,111,2536.231884,0.892857143
US,43.42034246,-74.96145307,2230,24,0,2206,3636.719451,1.076233184
US,44.04200959,-75.94653457,1859,10,0,1849,1692.554218,0.537923615
US,40.6361825,-73.94935552,125467,7745,0,117722,4901.240399,6.172937904
US,43.7844157,-75.44903992,944,15,0,929,3589.899605,1.588983051
US,42.72596275,-77.77966158,1928,25,0,1903,3064.500747,1.296680498
US,42.91653905,-75.67266639,2337,66,0,2271,3294.286802,2.824133504
US,43.14638895,-77.69322942,34592,578,0,34014,4663.44015,1.670906568
US,42.90123494,-74.44011632,1393,45,0,1348,2830.092847,3.230437904
US,40.74066522,-73.58941873,89460,2401,0,87059,6592.852658,2.683881064
US,40.7672726,-73.97152637,61676,3348,0,58328,3786.809897,5.428367598
US,43.19898042,-78.74777412,8745,180,0,8565,4178.592419,2.058319039
US,43.24375382,-75.43710392,12425,253,0,12172,5433.570501,2.036217304
US,43.00491923,-76.19971155,21508,432,0,21076,4670.291492,2.008554956
US,42.85145728,-77.30874425,3365,62,0,3303,3065.305119,1.842496285
US,41.40337468,-74.30240757,23679,597,0,23082,6151.348262,2.521221335
US,43.2516977,-78.2320066,1397,63,0,1334,3462.0341,4.509663565
US,43.42778894,-76.14635194,3510,39,0,3471,2996.823879,1.111111111
US,42.63492579,-75.03151402,1229,16,0,1213,2065.789253,1.30187144
US,,,0,154,0,0,,
US,41.42630093,-73.74965532,4937,67,0,4870,5021.358828,1.357099453
US,40.71088124,-73.81684712,127132,7578,0,119554,5640.639295,5.960733726
US,42.71348136,-73.51089874,4415,82,0,4333,2781.73318,1.857304643
US,40.58582155,-74.14808598,35646,1288,0,34358,7486.406395,3.613308646
US,41.15027894,-74.02560498,27768,589,0,27179,8523.308031,2.121146644
US,43.10904162,-73.86653895,5796,43,0,5753,2521.501938,0.741890959
US,42.81668777,-74.05278291,6076,86,0,5990,3912.452752,1.415404872
US,42.58831742,-74.4433903,572,5,0,567,1845.220814,0.874125874
US,42.39184015,-76.8773299,534,10,0,524,2998.820688,1.872659176
US,42.78081007,-76.82497064,817,36,0,781,2401.810913,4.406364749
US,44.4976179,-75.06550039,2182,44,0,2138,2025.245963,2.016498625
US,42.2689144,-77.3829924,3467,120,0,3347,3634.972059,3.461205653
US,40.88320119,-72.8012172,97931,2311,0,95620,6632.191093,2.359824775
US,41.71579493,-74.76394559,3169,40,0,3129,4201.134797,1.262227832
US,42.16852837,-76.30835812,1711,54,0,1657,3549.571603,3.156049094
US,42.44945765,-76.47229843,2114,14,0,2100,2068.898023,0.662251656
US,41.89027881,-74.26252104,5816,143,0,5673,3275.272705,2.458734525
US,,,32,87,0,0,,271.875
US,43.56173026,-73.8433699,1249,32,0,1217,1953.271613,2.56204964
US,43.31153794,-73.43043448,874,16,0,858,1428.011241,1.830663616
US,43.15494365,-77.02976528,2632,39,0,2593,2927.111368,1.481762918
US,41.16278376,-73.75741653,70614,1675,0,68939,7298.559389,2.372050868
US,42.70145109,-78.22199579,1421,23,0,1398,3565.066861,1.618578466
US,42.63505484,-77.10369919,522,11,0,511,2095.291615,2.107279693
US,36.0434701,-79.39976137,10397,117,0,10280,6133.597626,1.125324613
US,35.9223796,-81.17751948,2662,30,0,2632,7099.234605,1.126972201
US,36.49360862,-81.12857041,638,2,0,636,5728.65224,0.313479624
US,34.97403241,-80.09953279,1407,26,0,1381,5755.542829,1.84790334
US,36.43296207,-81.49862729,1212,27,0,1185,4455.39095,2.227722772
US,36.07569796,-81.92308483,1342,15,0,1327,7643.674888,1.117734724
US,35.48531943,-76.84325809,2534,61,0,2473,5392.177725,2.407261247
US,36.0688473,-76.96545943,1204,27,0,1177,6354.568005,2.242524917
US,34.61296243,-78.56180059,1843,24,0,1819,5632.296314,1.302224634
US,34.070565,-78.22814204,4402,72,0,4330,3082.201372,1.635620173
US,35.61113393,-82.53305,9195,159,0,9036,3520.412265,1.729200653
US,35.74989637,-81.70755735,6195,75,0,6120,6846.438636,1.210653753
US,35.3877799,-80.55267168,11161,146,0,11015,5156.31569,1.308126512
US,35.95204977,-81.54799522,5842,28,0,5814,7108.958602,0.479287915
US,36.33804939,-76.15568396,285,5,0,280,2622.618938,1.754385965
US,34.8932941,-76.54120135,2723,17,0,2706,3919.508298,0.624311421
US,36.39312665,-79.33353281,1160,9,0,1151,5131.835073,0.775862069
US,35.66211129,-81.2132617,11101,158,0,10943,6957.649905,1.423295199
US,35.70394416,-79.25541492,2905,65,0,2840,3900.899691,2.237521515
US,35.1349263,-84.05970864,1257,15,0,1242,4393.261569,1.193317422
US,36.12908077,-76.60118385,821,20,0,801,5888.259342,2.436053593
US,35.05704275,-83.74353633,368,5,0,363,3276.645,1.358695652
US,35.33553364,-81.55204486,6675,139,0,6536,6814.910104,2.082397004
US,34.26744084,-78.65801424,3629,83,0,3546,6537.796354,2.287131441
US,35.11833364,-77.08398081,5127,83,0,5044,5019.630112,1.618880437
US,35.04762133,-78.82623165,13900,138,0,13762,4142.958907,0.992805755
US,36.36123664,-75.95876401,649,11,0,638,2337.643626,1.694915254
US,35.66520691,-75.71767334,1024,5,0,1019,2766.894539,0.48828125
US,35.79115496,-80.21256572,8700,85,0,8615,5190.652053,0.977011494
US,35.93099927,-80.54496571,2112,13,0,2099,4929.281613,0.615530303
US,34.93449805,-77.93140529,4227,67,0,4160,7195.995982,1.585048498
US,36.03638492,-78.87608331,14811,141,0,14670,4607.014881,0.951995139
US,35.91230639,-77.59436892,3227,81,0,3146,6269.428039,2.510071274
US,36.12859861,-80.25459052,20643,221,0,20422,5399.756732,1.070580826
US,36.081519,-78.28708884,3186,37,0,3149,4572.002583,1.161330822
US,35.29373559,-81.17477045,15513,239,0,15274,6909.129778,1.540643331
US,36.44667547,-76.69749701,357,12,0,345,3087.70109,3.361344538
US,35.3506925,-83.83369267,395,11,0,384,4679.540339,2.784810127
US,36.30337451,-78.65184241,3570,63,0,3507,5906.391145,1.764705882
US,35.48544173,-77.67578087,1534,27,0,1507,7280.839148,1.760104302
US,36.07959451,-79.78824948,24500,312,0,24188,4560.905777,1.273469388
US,36.25669272,-77.6556109,2899,49,0,2850,5796.840632,1.690238013
US,35.36731853,-78.87243571,5958,94,0,5864,4381.655586,1.577710641
US,35.55269063,-82.98196486,2136,61,0,2075,3427.636119,2.855805243
US,35.33788927,-82.4766782,5340,89,0,5251,4547.893406,1.666666667
US,36.3607755,-76.98104134,1349,48,0,1301,5697.512354,3.558191253
US,35.01888303,-79.23651674,2758,35,0,2723,4993.301228,1.269035533
US,35.42017674,-76.15180542,326,5,0,321,6603.200324,1.533742331
US,35.80950511,-80.8743128,9369,101,0,9268,5153.295271,1.078023268
US,35.28814273,-83.14093385,2259,18,0,2241,5141.335518,0.796812749
US,35.51745004,-78.36622717,11570,104,0,11466,5526.92045,0.898876404
US,35.02254606,-77.35870791,407,16,0,391,4321.05319,3.931203931
US,35.47623147,-79.17569362,3510,41,0,3469,5681.542272,1.168091168
US,35.2403259,-77.64245615,3239,70,0,3169,5789.200879,2.161160852
US,35.48508185,-81.21740317,5378,20,0,5358,6245.427413,0.371885459
US,35.14867843,-83.41696617,1400,9,0,1391,3904.28914,0.642857143
US,35.85402722,-82.71346418,797,19,0,778,3663.525626,2.383939774
US,35.84326734,-77.10860251,1328,25,0,1303,5918.003565,1.88253012
US,35.67736232,-82.0482425,3066,38,0,3028,6700.760556,1.23939987
US,35.24469268,-80.8317671,62454,554,0,61900,5624.682534,0.887052871
US,36.01059309,-82.1582442,875,6,0,869,5847.367014,0.685714286
US,35.33155144,-79.90416657,1920,46,0,1874,7065.837412,2.395833333
US,35.30885257,-79.48474178,4871,75,0,4796,4828.50912,1.539724902
US,35.96575634,-77.98422508,6081,120,0,5961,6448.705169,1.973359645
US,34.25758282,-77.87075626,9597,89,0,9508,4093.008577,0.927373137
US,36.41736238,-77.39769443,1052,27,0,1025,5399.57912,2.566539924
US,34.72607366,-77.42908179,8730,66,0,8664,4410.471966,0.756013746
US,36.06092947,-79.12167935,5046,65,0,4981,3398.529055,1.288149029
US,35.15253315,-76.66559823,528,5,0,523,4148.986327,0.946969697
US,36.26723798,-76.25134778,1807,44,0,1763,4537.464845,2.434975097
US,34.52265624,-77.90352133,2737,22,0,2715,4340.310815,0.803799781
US,36.17847453,-76.40603143,533,5,0,528,3958.998737,0.938086304
US,36.38989032,-78.97217358,1646,21,0,1625,4168.143834,1.27582017
US,35.59535426,-77.37353178,11454,69,0,11385,6337.209946,0.602409639
US,35.27820615,-82.16812354,720,13,0,707,3474.232774,1.805555556
US,35.71015088,-79.80570339,8048,123,0,7925,5601.843151,1.52833002
US,35.00417719,-79.74491009,2630,47,0,2583,5866.738049,1.787072243
US,34.64244496,-79.1025053,9840,137,0,9703,7533.014354,1.392276423
US,36.39593137,-79.77504841,4432,25,0,4407,4869.794528,0.564079422
US,35.64003916,-80.52446628,9017,168,0,8849,6346.067226,1.863147388
US,35.40114178,-81.92112099,4337,95,0,4242,6470.333736,2.190454231
US,34.98820368,-78.36914061,4912,61,0,4851,7731.65856,1.241856678
US,34.8386299,-79.4757978,2522,54,0,2468,7242.339833,2.141157811
US,35.31647813,-80.25093221,4331,78,0,4253,6895.837977,1.800969753
US,36.4017975,-80.23893369,2005,26,0,1979,4397.797811,1.296758105
US,36.41689489,-80.69102283,4430,75,0,4355,6171.377624,1.693002257
US,35.48665845,-83.48748932,692,8,0,684,4848.994464,1.156069364
US,35.20383864,-82.79638423,917,10,0,907,2666.86055,1.090512541
US,35.87147226,-76.17055253,169,3,0,166,4208.167331,1.775147929
US,,,82,0,0,82,,0
US,34.98960527,-80.52955873,12505,98,0,12407,5213.479586,0.783686525
US,36.36880673,-78.40670845,2679,68,0,2611,6015.493432,2.538260545
US,35.78879266,-78.65249174,44059,344,0,43715,3962.992046,0.780771239
US,36.39728256,-78.10652228,1093,9,0,1084,5539.506361,0.823421775
US,35.83810081,-76.57299037,444,10,0,434,3834.196891,2.252252252
US,36.23103603,-81.70033724,2605,16,0,2589,4637.129074,0.614203455
US,35.36438125,-78.00027268,7422,145,0,7277,6027.726568,1.953651307
US,36.2084135,-81.16232895,3877,72,0,3805,5667.134421,1.85710601
US,35.70625477,-77.917978,5516,103,0,5413,6743.193848,1.867295141
US,36.16222629,-80.66239436,2377,28,0,2349,6310.563623,1.177955406
US,35.90079156,-82.31237181,1031,5,0,1026,5705.905141,0.484966052
US,46.09686891,-102.5285397,189,2,0,188,8574.00722,1.052631579
US,46.93579637,-98.06605978,1227,29,0,1214,11934.70955,2.333065165
US,48.0683985,-99.35916363,991,16,0,975,14505.26932,1.614530777
US,47.02366884,-103.3762965,50,0,0,49,5280.172414,0
US,48.79106111,-100.8378166,618,20,0,594,9773.957338,3.25732899
US,46.11285362,-103.5203343,306,4,0,303,10152.1164,1.302931596
US,48.79094471,-102.5182117,198,1,0,199,9456.264775,0.5
US,46.97847375,-100.4645214,13619,176,0,13504,14305.73275,1.286549708
US,46.93201724,-97.2444719,19853,169,0,19760,10954.63465,0.848010437
US,48.77286211,-98.46685243,403,4,0,404,10845.29506,0.980392157
US,46.11017712,-98.5049008,689,32,0,660,14203.61248,4.624277457
US,48.8149387,-103.4873611,137,2,0,135,6051.236749,1.459854015
US,47.35423935,-102.6160468,353,7,0,348,8024.412297,1.971830986
US,47.71701474,-98.90432337,410,6,0,407,18058.59204,1.452784504
US,46.28398398,-100.2389766,376,10,0,366,11601.35761,2.659574468
US,47.4571084,-98.88279923,519,19,0,506,16355.14019,3.619047619
US,46.94022281,-103.8465421,201,0,0,201,11413.96934,0
US,47.92093639,-97.45450447,9161,66,0,9189,13325.94203,0.713128039
US,46.35821257,-101.6390013,170,7,0,165,7563.764292,4.069767442
US,47.45785838,-98.23850925,298,2,0,301,13581.35365,0.660066007
US,46.43375068,-102.4632417,266,4,0,265,10764.30572,1.486988848
US,46.97830064,-99.77507857,248,8,0,240,10000,3.225806452
US,46.45681054,-98.53542355,473,16,0,459,11739.99011,3.368421053
US,46.45729487,-99.47719806,212,8,0,207,11621.62162,3.720930233
US,48.23104458,-100.6324822,530,19,0,515,9295.039164,3.558052434
US,46.11182017,-99.44145858,309,7,0,306,12535.04205,2.236421725
US,47.7413337,-103.395905,1022,11,0,1018,6849.041534,1.068999028
US,47.60766714,-101.3182418,1127,27,0,1101,11936.50794,2.393617021
US,47.31213126,-101.8318399,1001,9,0,1003,12361.06022,0.889328063
US,46.71681782,-101.2822377,4599,90,0,4548,14787.65464,1.940491591
US,48.20197971,-102.3555315,1193,15,0,1181,11341.86818,1.254180602
US,47.9226426,-98.19038437,405,11,0,399,14241.05592,2.682926829
US,47.11530482,-101.3406158,148,2,0,147,7605.921388,1.342281879
US,48.76623521,-97.5523809,697,10,0,689,10277.90031,1.430615165
US,48.24977025,-99.96407787,494,21,0,476,12503.14465,4.225352113
US,48.26886249,-98.72223879,1465,21,0,1450,12770.20575,1.427600272
